Distance,A_Star_Time,A_Star_Journey_Time
0.0229909140753234,175.034,118.60199917385502
0.0203458950727847,0.328,37.33083256752334
0.0069046456606355,0.062,8.849918994083946
0.0071855328729419,0.02,0.0
0.0247389935997846,1.99,65.3230866100093
0.0038562197831912,4.229,56.93350531693442
0.0271135794686863,33.632,129.04362408792696
0.0286480003874317,213.124,111.5219269732899
0.0188667465125351,233.429,132.53156330537468
0.0084101804779378,1.651,25.306620693367833
0.0100203021860859,7.089,29.24616497442408
0.0119890023733379,31.488,34.97130342367781
0.0116976564059619,120.787,36.09151192720419
0.0090287292244642,63.468,100.86353064398632
0.0087587986023832,118.019,101.33776804305296
0.0078000970504201,0.694,23.009006090954287
0.0067557339995886,0.27,19.991801051464986
0.0055873647938739,49.588,82.9398287206763
0.0051964136625464,2.943,40.18149294706206
0.0043637113392488,23.236,78.71647734536549
0.0021694021138996,10.571,70.1729392536518
0.0054065709969316,15.986,109.60159878066442
0.0047810489088286,666.65,206.93067314915743
0.0092289314489623,186.359,110.37265675270284
0.0132231066138809,516.763,126.31557416079715
0.009342479612015,616.401,136.2515047695208
0.0027491013032892,368.126,98.64964812223512
0.0038258360766648,524.594,105.10249008270024
0.0028307758705826,566.816,120.88000675462658
0.0048891218506374,657.297,126.74565683934031
0.000548317643058,652.488,121.91051849540597
0.0037327019431325,705.13,138.8138019709883
0.0022934029255013,762.289,148.3123334898145
0.0037630804926829,803.546,152.34354357018583
0.0008715352679622,770.341,146.03506840760116
0.0017057306585303,792.615,152.21692263489584
0.0002191202405814,789.526,149.92852629012083
0.0006130592080227,787.049,146.76313189851584
0.0049399195730941,854.431,144.06547654736778
0.0095357133385563,529.992,129.40016914054877
0.0082717212283069,436.442,132.16539642461743
0.0057253100002293,430.089,114.97612092975798
0.0035862809453996,704.225,138.3551450273588
0.0363255889318751,58.974,102.57410994104607
0.0036032212346587,0.666,40.275176800801546
2.987910221758968e-05,0.106,21.376829597039865
0.0039468621816725,0.046,8.188298975266939
0.0023905284957804,0.019,0.0
0.0011539268936187,0.042,13.172812498664689
0.0067900964303502,37.511,62.899017830337456
0.0130677286354286,0.928,30.09898196538106
0.0167630869130807,1.246,52.51965754470259
0.0151858344686315,12.27,58.61407915606022
0.0027182273564404,2.621,63.30553566604373
0.0101149253276618,0.213,42.069976251782656
0.0082637607916456,0.077,23.036561249995835
0.0090855067188843,0.071,18.66385512166979
0.011454620288715,0.76,31.74369713992652
0.0037989495987147,0.016,0.0
0.0,0.011,0.0
0.0195042320438172,5.677,54.55806224709944
0.0218165715425781,14.064,74.0818349603487
0.0349081974190915,760.533,170.4894702273249
0.0339021836673403,717.351,167.44724636487538
0.0330176884360143,711.669,160.0313502041604
0.0305927946483318,617.879,153.63539462697878
0.0315335669381718,669.104,161.18644838394954
0.0326043242166523,709.573,164.4368884535769
0.0299752393263301,667.121,157.4810838294591
0.028082738222712,534.913,146.98167888792742
0.0345187428089647,641.06,163.81899378097478
0.0354002499213936,684.848,170.9786977010437
0.0363499866961939,744.848,173.90521955046003
0.0373694471825101,946.59,176.9809319340461
0.0382937845723451,860.271,184.47832565731693
0.0358200841446635,787.758,177.99101332478207
0.0399865785906749,871.793,188.7723933775351
0.0391244945075871,852.892,181.8493385993397
0.0423103737661531,892.396,190.86547578246868
0.0342293893408102,619.335,161.5008994883442
0.0369760085868618,673.488,168.66786008241937
0.0315345638319733,667.929,156.1210786316624
0.0262350594566671,433.61,137.07525189915552
0.0237822783435275,275.301,123.93602218117022
0.0202114275020548,91.42,96.23260747320762
0.0137918594404128,217.468,100.5244622588872
0.0170932810394126,93.325,91.69413654859056
0.0207049715493563,12.824,76.5114377365272
0.0205346458235565,28.084,81.1368347431816
0.016972252145012,618.755,122.04722013530557
0.016685390912151,616.315,117.49781556372652
0.0152530660524715,668.47,125.68140103513107
0.0142993487652436,0.497,53.185260173701685
0.024909808913784,143.233,136.31957857397785
0.0177925079483423,161.067,91.4696390251262
0.0182342575970785,223.905,92.18015846368904
0.0157500986183095,252.543,110.68682741238185
0.0186451302879425,100.985,89.96750432149857
0.0116358956447635,720.847,134.11093856730895
0.0093429791846139,760.154,139.38577328981464
0.0317213223394736,360.178,156.7303906541026
0.0122927914703612,60.327,103.42375960400577
0.0133496049008025,59.398,106.22945298833656
0.0118400861865105,59.193,107.36274602236452
0.0305439875333656,366.293,146.751070121591
0.0403431745416353,11.156,99.2914743343364
0.0443214167708876,48.665,124.21764196450688
0.0308951054536686,57.091,86.76834103480526
0.0328812367820662,105.38,93.2310750028686
0.0261429314257387,5.998,70.15366642919246
0.0247937748958608,6.612,61.110824759149224
0.0236622578445353,3.247,60.01422406044087
0.0347388765274637,110.952,95.84219873810828
0.0339569743353876,104.664,100.47055956116552
0.0271798247221678,6.023,74.25479060866566
0.0281091415161003,14.255,77.62950947037001
0.0291430452888652,14.967,75.89776057131525
0.0365890478517474,172.524,108.91904558034192
0.0324120965186728,56.388,92.71212269738768
0.0315365649761087,28.418,89.39524902660943
0.0350018362552871,242.781,115.04449671697382
0.0379342202353923,175.882,112.00725395885586
0.0319817989136701,166.345,112.48310204889674
0.0257883349258746,28.564,90.4734214181628
0.0286096587908099,54.935,86.27591817310531
0.0255492835257246,28.951,75.60370316425264
0.0205217014502042,13.323,57.731205323876694
0.0276230619645633,177.659,90.99427712776397
0.0263720180336345,278.9,100.80631793909367
0.0278571367089543,34.936,76.60211960282369
0.0327377986627013,279.713,119.91071704049368
0.0279935936265684,281.242,104.24452160642169
0.0297222455105206,200.569,99.8440144017438
0.022996392146334,67.498,86.05144113260832
0.0174194860994703,16.883,79.73050540816419
0.0226497669417795,3.345,63.11405221079083
0.0264880598147796,32.864,77.07989131840495
0.0221183758660886,5.883,73.1808607654021
0.0192168702001606,14.559,65.00636074287817
0.0198289450739795,6.43,55.81342582867066
0.0191177622934897,15.824,58.15605381381265
0.0417281818034024,817.96,168.44607991007558
0.0338140367497382,575.594,134.64475649856158
0.0257589494258297,54.092,90.589885892379
0.0277620147929963,105.703,106.85755576882822
0.0408830371338801,248.328,115.26166877268786
0.0336481923064352,549.234,156.5172934451277
0.032862804497578,620.365,164.4970847176905
0.0392086642398679,619.752,170.80926195037574
0.0062397761859691,155.202,92.69607710097348
0.0016340199786267,282.59,111.72725078520882
0.0347812020327959,11.524,128.06206079163053
0.0360920083774256,25.401,133.5885299586571
0.0144208649893586,191.854,91.02733585865984
0.0220874937747667,158.037,111.4177537035864
0.0255811536282559,221.969,120.57527529896063
0.0234869515186547,52.381,91.2529401196119
0.0227882201720193,28.017,85.60271075421697
0.0130009891555901,26.409,65.89717766935243
0.0231358361390397,206.087,140.75212045652907
0.0308881230743549,48.096,154.71798840491613
0.0420568865906083,25.449,110.3266230374944
0.0368176408748851,380.808,120.3728809751077
0.0385572488962624,379.161,120.25220153761076
0.0390951177560655,245.393,123.19856035776088
0.0389327622990637,246.124,109.2892655324133
0.0414592482800047,670.906,176.50650051307574
0.0207039764518914,0.952,38.34280971135067
0.0171490578011529,11.737,54.73359983181875
0.0411659150623146,381.815,118.5450823837275
0.027606623555162,90.691,164.33717825048146
0.0251105125534914,205.834,171.83044179247486
0.0201018546162755,403.424,148.38663550672464
0.0149527517025189,509.225,137.5915919849094
0.0046719851984422,7.368,71.89052528711338
0.0412645239806072,500.831,121.714393605386
0.0379870075313565,501.735,134.07455711754108
0.0403541315022058,326.381,112.69656357025993
0.0397395667521497,203.023,106.8340649802788
0.0468743025322371,146.935,136.61266791687288
0.0463578492301316,90.014,129.4505606095964
0.0391733106189599,144.226,101.04028712316732
0.0357558482597176,203.53,100.60352359142928
0.0342533006036662,144.935,96.65282372300037
0.028996126907927,44.218,85.5763525611398
0.0401623912844468,271.983,110.86696761938332
0.0362653295114255,202.251,104.6619615635231
0.0375472523601922,88.207,96.96546226514828
0.0305758699762719,46.168,79.50645159448584
0.0319170556438607,91.659,90.52062016443062
0.0282351428383756,11.546,73.52420263853652
0.0285593577592457,25.804,80.15923098530487
0.024458103457593,102.187,98.82333407177676
0.0246000410650412,158.953,99.78327304472624
0.0265328842176842,89.709,101.87334216477772
0.0255980882431084,50.002,86.52877418693139
0.0249073253333333,27.5,80.84370541983644
0.0263042912558977,12.736,77.15737833464834
0.0174742716455549,0.187,29.2886703567442
0.0231403273045431,2.222,58.90563247082167
0.0254935038089369,5.947,71.55912121841301
0.0245019325122669,2.034,55.367847161816215
0.0206178200774753,5.302,66.07290977153066
0.0118012466660026,0.07,13.071094285994963
0.0215800084116652,1.029,50.845070764945355
0.0162730294728474,98.916,105.64546478478238
0.0176909117067206,159.582,113.16728772983666
0.0147560398983376,159.768,97.75991403552617
0.0137968403387794,239.28,102.95559537199486
0.017935444360168,122.045,95.49746929153956
0.0084634684725708,0.284,29.487860533643065
0.0050186160619363,0.107,19.65124910803882
0.0291236157586224,623.288,115.82243950391111
0.039191735845393,356.96,114.1549187099802
0.0422192428741052,419.323,118.46508371988244
0.0409975823477844,308.032,114.5085278464793
0.0382469776230681,112.335,107.38655409050646
0.0285683184096832,58.022,85.21457021452117
0.0267774131366771,62.833,80.74309890896157
0.0238609667144612,113.225,89.95971736730763
0.0328578212012395,243.766,140.55192537123034
0.0245278224617393,390.016,122.39871572459094
0.0251274465400308,476.084,126.9865652372657
0.0189275152180207,0.425,37.047941885049426
0.0330117190782695,245.478,116.20186134092096
0.0053288816111855,262.471,93.859603374991
0.0277226630830765,477.907,167.1024434957654
0.0170957635201242,252.274,121.19562913863336
0.0162376638757905,64.007,107.42953737537556
0.0186306834731673,385.074,131.43175598586893
0.0192756280495058,314.337,127.15130335317112
0.0179867349425494,481.187,135.6379940899052
0.0206631324717139,615.567,156.66980810863518
0.0166301120621441,546.591,144.58138180586616
0.0134531948650502,744.894,176.602382436767
0.0180385315484186,543.421,146.69309360976658
0.0173552390626114,441.24,140.84484244576777
0.0207836543029074,616.833,165.7088662759678
0.0215376689891059,441.617,142.14363177853784
0.0207672218322688,441.684,138.44632327348293
0.0190440472827236,612.034,154.91209346174952
0.0195764375935888,659.091,160.59132854724476
0.0115352950234408,585.549,158.5634048665389
0.0205665175732425,340.064,132.42046705012666
0.025320184546293,341.876,132.2094466891446
0.0378057274705092,169.132,105.12090079224498
0.0420090736362959,456.343,129.90230874239546
0.012893915916097,2.423,58.701306098366274
0.0092324150525636,63.038,100.62500500185546
0.0092901869194949,15.455,92.03825371719702
0.0133794923098758,1.469,57.40866591766662
0.0225939810522476,654.842,180.45043955073348
0.0415862448264911,718.782,179.83668576971414
0.0435808424106235,797.237,200.85087880422867
0.0452078978600339,723.547,186.03234052933684
0.0462243704816463,763.359,191.89204164828791
0.0136798014933837,223.221,125.43533670709762
0.0115880848153773,609.935,164.3302654088578
0.0131653426822564,20.004,34.81615569928138
0.0013715624163621,324.629,116.10372047108424
0.0054867568789637,261.982,94.7665167746758
0.0041012442452367,348.316,109.61185545065564
0.0414741902439257,747.252,148.8216427424761
0.0236662398848925,28.356,85.36335771635211
0.0011081060333606,40.399,69.14812021040677
0.0214425452603386,95.58,90.70935199040682
0.0079335641596815,95.144,88.5120034293578
0.0050260836824961,284.317,107.8671437376484
0.0145349098280422,215.086,102.6142895709403
0.0177606316552699,94.144,91.50794377025996
0.019252721008861,49.102,86.2122281792464
0.0205162142332934,408.023,146.74069761195773
0.0224520448306718,272.228,142.48829748951871
0.0183577643748538,425.729,114.3208931933434
0.0189489223203041,406.705,153.13145496098747
0.0276215648382995,648.501,171.28521344665893
0.0294627709939216,647.694,169.54349014711542
0.0370686418713749,2130.95,150.79759845663654
0.032320949439029,926.881,157.73370167752978
0.0238769000389352,240.28,195.99715935494584
0.0302775435952419,104.424,174.29732690720783
0.0253684913584871,171.975,190.7410133519565
0.0289791866048793,158.667,180.40453539652896
0.0296943529512338,214.397,171.80784804920378
0.0283959967118441,177.366,168.0131951913514
0.0239316805329349,809.087,188.61087628616272
0.0209345538049621,1062.116,199.757019087544
0.0204400150639676,1776.388,147.54081610395508
0.0281649111019201,741.262,176.11232939128945
0.0289692249368752,682.747,178.84190326105514
0.0311002821487034,765.605,185.5999360338586
0.0133112541525158,749.172,141.70300536356712
0.0048492806409294,21.143,94.36845973872336
0.0088110862594541,42.77,93.19216961946482
0.0054673309808125,135.14,105.7669203024276
0.0384735747917557,953.408,183.32901079669384
0.040638996204394,2330.692,175.8439092816907
0.0392031840660551,1665.284,180.05968593120383
0.0422575842825942,1081.633,171.12615995555137
0.0199315276705767,703.775,196.03994676276895
0.0139552047917785,248.688,112.7512569758865
0.0005458262218732,42.823,128.58605780113476
0.0038407762283926,9.864,100.75501711669476
0.0066675788266592,4.55,74.46931547611706
0.0068966696062721,23.064,92.39546254635673
0.0069200764460116,44.9,96.48488224707904
0.007184030275404,83.225,101.2095286225762
0.010150279030133,49.159,97.7711059296858
0.0053338603901215,161.255,100.44958578646798
0.0053338608343173,112.407,96.3046818773093
0.0052790794028832,18.659,78.03372903756072
0.002844721256714,154.121,107.6019860580842
0.0051665227826735,312.496,105.54105110606008
0.0069798406259012,19.075,87.91296857046244
0.0036355908399889,14.01,69.99138082808389
0.0031156462994423,476.486,117.90060439692824
0.0025757888260443,7.5,80.36320158262374
0.0076890311880833,38.942,89.85002567604222
0.0086213375935886,4678.907,206.93067314915743
0.0068877059535787,15.484,82.26493982882805
0.0069145989716152,10.443,88.15047238001272
0.0090406763471894,4.958,82.83748514310061
0.0091552221512349,11.941,86.75407010050863
0.0391837630479038,892.358,137.13358354210786
0.035804151329667,918.215,146.1915262024516
0.037132392124709,2181.069,206.93067314915743
0.030838325704807,191.305,90.70576340138224
0.0401135857769835,374.106,119.89740060091997
0.0338309699811333,1124.178,209.94684136160225
0.0255512707824693,581.992,127.35569032296964
0.0422167441402044,419.265,143.16483964260846
0.0277684814046721,897.177,163.27754045375906
0.0276280386211437,1065.976,156.07621025432502
0.0290533920871376,671.27,152.31324821860818
0.0189992307249935,26.705,86.30452408060077
0.0200879169019518,52.012,95.22056678918408
0.0396598794126994,179.918,113.68395084081304
0.0164797044710504,186.864,117.34195707472249
0.0338668323347185,302.71,119.32059695005516
0.0284956079855527,169.066,97.59651524858644
0.0279796519422506,104.966,96.1403299582762
0.018262648207387,2.437,63.7858399844765
0.0241373665697254,369.227,176.36957804475873
0.0262166299142075,362.014,169.15630074603317
0.0271598933754792,219.767,165.58662318659825
0.0154926160375818,192.887,99.27086664340816
0.0314045766571404,568.003,186.37059156677748
0.0223778375703057,275.262,180.66192701076668
0.0125328390868365,439.099,128.70708625966788
0.0060086887112682,156.37,99.2266597163012
0.0019462821850611,546.537,122.861608085672
0.0010846949964656,429.581,118.15750838636716
0.0068344151441215,610.754,136.16773194825603
0.0072427977807075,542.963,129.66734914801145
0.0128924162952206,219.447,117.90309815888897
0.0046301527161964,484.115,115.19588888915354
0.0057825871216663,363.838,112.05454968508872
0.004822390536263,222.185,106.83771027977116
0.0041440782593565,330.303,113.9380587550726
0.0059100785429639,326.809,109.12641747976204
0.004839320658252,234.169,105.67406145573908
0.0032844822125088,761.203,145.27342019922958
0.0003615599931782,602.86,122.4315967418305
0.0011081043375172,216.959,117.43088019327834
0.0036604929204226,155.07,100.66754611325064
0.0055968207886366,428.06,124.34366915708704
0.0021992809246867,348.482,114.70446216302668
0.0169971532336005,586.388,156.206980431689
0.0109919461874262,250.911,114.63046796496492
0.009326045474902,287.557,119.80505146306692
0.009143269524283,360.506,120.36152033674249
0.0067876012606107,490.756,127.62813090005368
0.0232996879444561,558.405,144.76195528946147
0.0229934012983824,546.22,149.5463622754011
0.0217353900648992,228.204,111.51744974334083
0.0428462589248816,413.735,119.21454396704624
0.0220451579233019,48.974,89.17042430925494
0.0246294211252062,25.957,77.80949812587554
0.0226656992191759,154.829,94.98940007025422
0.0232538693234841,93.498,92.6526153460508
0.0065789356172128,0.56,12.46826690524524
0.0150912144409446,1.346,38.92090655265112
0.0132370601037002,0.594,34.0768653693772
0.0159667462535163,2.996,43.5316038166652
0.0141609000257285,1.716,38.87148699953733
0.0014562241995155,720.969,133.82781245206738
0.0024014790233441,744.497,128.82417778462354
0.036455070153332,62.085,134.36422700632994
0.0366657352854528,63.176,135.2864199760862
0.0314972132398581,362.977,123.1819100569585
0.0132051764838542,135.502,108.62046548460955
0.0156714111367023,5.582,56.41466171044625
0.0008526144277064,755.915,102.72881504466092
0.0134497105801201,194.737,103.30581654402916
0.0185241109718747,15.567,76.63507158445286
0.0186894587659201,2.597,59.2528747012991
0.0156928222622574,128.178,108.87467181519104
0.0388949062163442,764.477,188.62429722554063
0.0460884077399868,798.764,207.43046971380764
0.0336845450042991,471.27,161.81862936311697
0.0377663798354746,2.072,86.71548011746988
0.0053527859040932,16.389,92.3175756842386
0.0172162939825635,5.176,69.61872797884244
0.0008954440284578,500.135,106.2682964148764
0.0053448150788429,662.82,147.73416645489075
0.002827788100062,733.244,112.27328107967335
0.0029846668737951,533.562,122.9252323037145
0.005726303825516,708.208,148.70256761980627
0.0045499643689985,610.312,144.7763799119888
0.0011235404783276,594.261,106.8700869268946
0.0067044331795139,40.147,85.63283380241126
0.0016235644995953,8.935,62.02105633175717
0.0109939400590429,258.966,93.62674125877705
0.0067019422364122,194.394,91.43639372808268
0.00103190820005,20.633,63.61176494778744
0.0073613302438275,77.011,89.52083152134689
0.007202960951302,29.017,63.92191312019498
0.0065380950132551,55.541,65.3279217575776
0.0465610402063229,321.921,145.85011746017582
0.0377335057009683,47.92,133.9868343170025
0.007949503182747,26.718,72.02162298901457
0.0065341072928895,196.699,91.50389748610954
0.0007500205848219,650.18,110.79058732381854
0.0415927262272704,93.475,133.08696107650044
0.008583984185169,115.731,104.73783100592247
0.0131384442243402,16.209,82.37572770652321
0.0198877056249577,64.239,108.87108474672604
0.0202632180426913,121.454,111.00735699344712
0.0082278943709654,884.317,206.93067314915743
0.0087015181035155,170.036,134.743444327538
0.0083568836739827,876.421,206.93067314915743
0.0451650700736923,873.903,206.93067314915743
0.0105462187165219,0.213,19.246845386785633
0.0101836541262266,0.139,21.224834619280692
0.000954715024585,2.288,51.39118899651074
0.0210540907231064,1.207,52.50286274387114
0.031930499500579,232.286,110.3906776120309
0.0198543391258684,285.665,93.96829258020324
0.0221502452544165,349.925,115.4957788608979
0.0349769310872173,298.334,117.44614184011128
0.0366353601836784,548.012,126.8405638590404
0.0359520674656886,437.011,123.04820814920514
0.0365347598612294,510.103,121.99757242113532
0.0378131947833925,497.27,128.6852378996324
0.0386444014565867,591.929,132.45564752599793
0.0378883971885877,111.748,109.14388906872314
0.0417416255094587,903.683,206.93067314915743
0.024498435393879,693.217,132.09737219734558
0.0318333810209179,374.085,127.63124868581714
0.0342776983602727,174.334,115.8260165286807
0.0301435779786881,57.477,88.94734157857793
0.030290991689306,244.161,106.46948786951285
0.0194653799728686,235.447,92.89243766050336
0.0165085904432545,641.908,115.21157806470094
0.0151230861637121,2.285,63.05035655465204
0.0159224189910397,0.996,57.5157472861877
0.0168367973477418,5.438,67.73542195013502
0.0191237328733573,364.096,96.49938007476148
0.0202791601580671,5.505,70.96081670168866
0.0203214898341037,55.052,83.84554387560243
0.0328772495120861,572.574,130.01416300700362
0.0342005083796367,234.127,114.30908027720872
0.0343489196317314,459.488,125.53739472849702
0.035743395558791,569.672,131.8737405348365
0.0357349283321666,345.521,119.64207130178212
0.0372120767256009,539.587,150.46045007553465
0.0359411131795989,286.047,119.82494025666055
0.0381966767678735,439.28,129.24871063448705
0.0367782894809349,667.033,178.1978063303162
0.0302979644832757,440.426,148.54072103256806
0.031771127828488,546.628,155.21743493809993
0.0236174361919522,11.917,68.7343581728733
0.02671516348496,29.768,79.48020808264157
0.0301166872017295,105.969,105.73550016212772
0.0321740363150147,160.88,112.83294628552324
0.0226672003815723,12.721,79.56113010020674
0.0277261602460243,13.654,76.20932386652788
0.0083693372317507,1.474,70.16609422439353
0.0179070505558095,557.922,111.22834855824722
0.005523116939946,0.139,16.47166368499775
0.0016200786148746,0.271,29.706217106742237
0.0068921923188891,0.675,38.962690111522704
0.0124910138587246,0.512,38.55605642532777
0.0132699288834734,0.537,36.37347021375371
0.0141454597878663,1.102,42.96305197556708
0.0162451419161779,2.324,48.549209775818696
0.0260438249431545,5.229,60.881688945475595
0.0305798454463948,363.766,146.4289926924649
0.0450156578457085,830.107,211.4234241157645
0.0433034405357779,857.129,217.19363402510763
0.0428995416416704,768.672,185.22236434860116
0.0421370596222779,969.271,193.42858197757505
0.0413850393692899,883.569,187.84287716163223
0.0406957715625921,798.67,192.5301891129384
0.008828024765811,0.07,17.370220580550644
0.0083633652987296,0.15,20.060012204603712
0.0083255162825564,0.572,15.80930269344569
0.0067034425016141,0.27,11.205071195522716
0.0126603360399381,33.166,100.83668715189133
0.0417416295321497,311.399,136.80736798084493
0.0001060696066086,651.927,128.83959660126808
0.012022866049469,6.265,66.36661841725171
0.015171393552457,6.19,63.99984438048915
0.0146345215253805,15.282,71.07011297995727
0.0139656698756648,3.278,60.12873655087124
0.0395244159299709,575.165,133.81321616951877
0.0404079153659881,645.731,137.34631344323623
0.0411021658019942,647.521,138.49259708839907
0.042182882788428,698.09,146.84813422239287
0.0075052634930894,0.375,27.14595642553424
0.0218603930462345,58.834,92.83180205081172
0.0123191904925094,6.35,82.36249686663736
0.0138919597690481,30.79,91.27499505027168
0.0055096726982019,0.032,8.57015559489815
0.0221303269499625,13.394,80.80055451305802
0.0411116224434194,339.169,142.66732753303768
0.0383784491969651,90.7,142.33739641677658
0.0368360703583731,169.87,107.87597729041434
0.0316341770215978,55.871,91.50793479805546
0.0286758974293414,13.733,80.06611439956978
0.041574792640941,239.82,123.2506164766056
0.0161490208034511,150.517,106.28704276123204
0.0173258550113835,436.01,100.23224379703392
0.0197761493641226,160.3,89.49923771574544
0.0200062382903886,101.875,86.67330464038923
