,Distance,UCS_Time,UCS_Journey_Time
0,0.04377585146175257,10372.594,281.2376055777566
1,0.01349546064195663,181.05,89.74974293016233
2,0.062397086619648864,4432.044,229.95095089807154
3,0.05641044889793438,11284.72,284.2069212467549
4,0.07923040492928969,4379.028,228.84481223700385
5,0.07682456604641136,32717.883,375.46021656661037
6,0.0092860490918105,5477.91,236.44671992068163
7,0.06167600092996398,27279.739,328.19024638175364
8,0.09246581722320246,33084.125,373.7082398036869
9,0.0024065271915124434,364.288,110.0991687464682
10,0.026355927560908803,4062.453,223.49804862543337
11,0.05960064802588016,22950.894,308.9019606125794
12,0.018085846104495047,245.471,94.79081358509946
13,0.004221484673545706,442.075,109.12641747976205
14,0.020204942129627368,3228.326,202.29316562748005
15,0.08839906756931017,15380.819,287.97455892764344
16,0.019985465673036204,203.188,91.98904480250354
17,0.041268282175598144,2515.003,187.52167781175774
18,0.07324516628500292,28845.168,332.15325889355046
19,0.039893021335749575,3866.551,221.79231139704092
20,0.036684305974268895,2464.456,186.94755940929383
21,0.04512231133582564,2695.483,200.41865783712316
22,0.03786214661645616,2370.536,192.46466882286015
23,0.04432084137682858,2047.794,180.43166907764544
24,0.0031051934240182415,380.041,103.90901614122755
25,0.05563172737510263,25466.392,310.77322630157823
26,0.07538490255376663,38281.953,378.0492361340402
27,0.006617337013915979,4692.609,224.69337009080422
28,0.023774376370484213,1875.476,168.96225897309262
29,0.0026662156736660947,750.465,133.56771054067164
30,0.06812048109126609,11899.056,283.16230182027215
31,0.01353494451450294,403.281,105.94801251741117
32,0.023299118720519926,759.09,138.43434108737753
33,0.050453323905680476,10587.601,270.5847351820766
34,0.02185910193694904,4863.889,230.23580648819882
35,0.04268767042016557,1838.767,172.78277766283958
36,0.016377243132469577,6472.728,250.20418991980725
37,0.009352579118668002,816.188,138.80024914232288
38,0.08441663777861372,29427.912,327.1281588329406
39,0.06431378636004784,5358.98,227.1086716027693
40,0.0090114203237731,10817.419,271.58970837271585
41,0.06392069057517684,10099.313,271.40712035351885
42,0.044486598526148245,7685.856,246.38642996594396
43,0.052306698635928385,9013.393,265.27949769610865
44,0.03718803101585068,1080.831,146.26323608219815
45,0.010836709680326498,64.818,63.99984438048915
46,0.07183541540445122,11150.857,267.5227744223609
47,0.017843938942793375,2809.414,185.57393784160956
48,0.07994755349746269,22744.668,298.53985840255905
49,0.0872923759821295,37977.0,407.0973055689749
50,0.04509455671357456,6459.693,253.54530558671783
51,0.032505848844051985,5959.024,248.0730653212947
52,0.04886178133826623,3263.141,211.1083270400597
53,0.07020046550063416,8516.429,259.7169742589046
54,0.02965109802338406,1865.658,177.59137253251112
55,0.02343037705467189,2377.476,188.86666864887275
56,0.04802971162668397,7452.062,261.41817909421775
57,0.07738094222311108,11893.922,286.8141444635489
58,0.014473727173350964,353.874,111.00735699344713
59,0.05806283538950883,3973.825,215.96734774582495
60,0.04400600682026606,4504.203,230.8361393297569
61,0.020916411589876678,1525.961,165.85049639590636
62,0.04487400664102454,4916.051,237.8864883258131
63,0.07394846400715702,11703.473,286.0475054033049
64,0.048093044904715596,2397.794,193.14553715863582
65,0.013824509668075243,1090.847,149.61856481588688
66,0.08912335309562407,29007.333,343.6428713884429
67,0.014181670804191773,183.486,89.81700742443061
68,0.05244330586269164,3159.932,209.63231487966874
69,0.01214082373828611,497.552,109.97172701376041
70,0.015038636230790287,38.949,52.50286274387114
71,0.06286913780109614,5723.29,238.2784122805895
72,0.08977434216048844,27227.585,336.2918845644877
73,0.0853650231200041,25665.646,327.6721739008701
74,0.013482293658743748,1066.397,150.73695919690113
75,0.08550980039417183,31440.022,366.1962251161973
76,0.08722514346788049,33134.493,418.4349690235783
77,0.029248406972435602,1391.49,160.31537505362044
78,0.08550980039417183,32637.282,366.1962251161973
79,0.01500484011412789,233.376,93.75845936092601
80,0.08691708017562683,33212.052,417.0299506118281
81,0.09226340913865938,27157.34,333.1747551193324
82,0.09374040384919133,32884.691,406.04946111460106
83,0.027513482966455304,8623.756,271.11504600374053
84,0.0821900984529452,25604.444,329.9749320532948
85,0.03142619580674673,10573.695,281.9306297078227
86,0.08611240963389918,33609.58,403.2968056012191
87,0.06026445139294639,10341.497,266.65630297657725
88,0.00944507615277208,480.853,121.20346331002308
89,0.03274312313398652,8232.396,256.67314763039656
90,0.07538490255376663,32048.646,378.0492361340402
91,0.0770792855000853,13491.397,293.1251349242496
92,0.05318430515623341,3568.376,220.04834926297295
93,0.019366842477633116,209.464,82.80837066999838
94,0.07015029451201191,20776.501,311.9681046413562
95,0.0112959423442825,8041.438,262.97170366429117
96,0.0791848612520549,21036.406,309.25102877271814
97,0.07637242156602705,31837.257,373.3430529314695
98,0.047996620205148936,17998.455,298.1937951520872
99,0.03779062368370388,10799.344,276.4883080779148
100,0.021103873775881243,7904.952,253.14315078551616
101,0.05168559788237121,2415.549,181.07570402227614
102,0.049861036569437675,3505.018,217.67408967935256
103,0.0770422898337253,7594.341,255.9975862676628
104,0.0853650231200041,25676.432,327.6721739008701
105,0.02800227433289657,1800.13,175.9084007754312
106,0.0226698263413276,805.474,131.6793770145406
107,0.09649484947098086,32970.8,416.7673397600424
108,0.04823069160982988,33832.512,499.39314415086193
109,0.05878317361544449,11823.227,276.72643356386277
110,0.030932455288322856,765.685,139.17495230011232
111,0.00469923972658062,6.237,12.46826690524524
112,0.07642934815900501,26153.857,327.13121576562946
113,0.04029109703709521,1804.557,152.02199999106423
114,0.01988335169530435,7318.43,249.91890687624226
115,0.03442789160109953,1103.83,144.371717912993
116,0.009437945280316546,15760.92,295.58813693172146
117,0.029422700089630282,5782.684,245.1761900729096
118,0.037274821984764894,3073.962,209.07717787776826
119,0.06542971828237575,6481.277,255.30373316844873
120,0.09461729607787392,35222.822,354.48263057420985
121,0.04562459793850254,5005.34,218.2051789233993
122,0.08726462960205142,34588.564,414.8556289542167
123,0.0456377532439636,9608.104,275.23085762800866
124,0.056326488906779965,9343.196,274.96510622046316
125,0.02745622032655058,873.583,132.22989904574098
126,0.05129782785768512,23809.401,318.7849382153798
127,0.05148318233817832,4119.163,227.44553515241313
128,0.08609320805158223,28455.255,341.7244785179461
129,0.03467369498410927,3900.32,222.05389200869226
130,0.06847086762626321,19860.225,296.97301788792424
131,0.03114979942909898,1853.536,165.80266458922074
132,0.0027992479447458015,3888.449,221.80051146150376
133,0.015846488136105626,6228.924,243.52929768705047
134,0.08438924418699542,21086.816,314.6049927049082
135,0.002094539896595224,4247.368,225.31437928765487
136,0.007041733701418156,1554.798,168.26369366616152
137,0.02652313723193503,34785.444,499.39314415086193
138,0.05677614602507389,4814.2,236.65804710218083
139,0.059629481635026835,3034.639,206.0341609972165
140,0.014098764410631865,13685.178,293.26102115840393
141,0.006673556560438566,659.817,133.4412905044801
142,0.06642256285244343,21510.378,314.1636089357493
143,0.019926761250516185,1389.896,161.37703849345075
144,0.07181158137985875,8622.756,261.0458687352929
145,0.0009337986450494661,35.317,50.37583141441374
146,0.04509455671357456,6369.331,253.54530558671783
147,0.07015740040317936,21298.296,303.2437317142802
148,0.006355159585898816,11989.631,277.2051069500622
149,0.08748198216209045,34369.11,332.17281081774274
150,0.07053983303928509,7634.183,253.9206268990029
151,0.005397179322341964,1130.204,142.77333878927004
152,0.0009149352753281331,818.591,137.63146590535902
153,0.04084175100143713,12655.049,281.840737333279
154,0.08576450430897928,12846.043,273.99859747533105
155,0.059243865025482845,5700.961,247.40598620459602
156,0.07611487043066492,33332.312,372.54164833582945
157,0.04822395478792202,3127.951,211.15387217550528
158,0.022161122553998033,1812.776,173.75216162210316
159,0.010021708345355151,2585.48,194.7683126435054
160,0.015776051670987865,7587.794,253.65640722340595
161,0.09328292946308002,33064.349,392.7365984228502
162,0.04029109703709521,1356.318,152.02199999106423
163,0.01542742989484187,4856.886,234.9114865222804
164,0.027403207919274048,3508.053,213.25863470641715
165,0.01493722874816157,9282.595,269.1585750114757
166,0.0489549800395676,4616.66,221.52078359032717
167,0.0940235774839329,28396.55,332.8595035240264
168,0.08919484513921623,35284.37,385.0129309720665
169,0.017516667376739892,1048.345,149.15937197125442
170,0.03786214661645616,2367.142,192.46466882286015
171,0.0723629467051033,30268.512,353.6850559913226
172,0.04672202683270085,8475.722,259.8994557138943
173,0.021896102292215884,1948.486,171.50084792091414
174,0.011339353754193553,734.445,135.5387229362709
175,0.033517196070126695,8273.214,267.1528919642527
176,0.02151191942980681,241.036,91.65458700539868
177,0.010674841904193896,1756.824,172.1051979478384
178,0.04427315730731393,13171.445,289.74338227706517
179,0.05541332712139041,5000.008,230.6414803784033
180,0.08661150491366335,32049.316,388.10666735442766
181,0.021896102292215884,1920.804,171.50084792091414
182,0.07554356048300555,31365.784,368.56635449965887
183,0.022707162611644648,3517.185,216.15419347421147
184,0.08363366031779083,9794.936,268.7346829069653
185,0.01746366152612051,1849.288,167.14446124613522
186,0.05108262728026087,3861.591,223.2476694873702
187,0.0639064516909567,20404.288,310.8535521317437
188,0.07110118050080293,10385.13,280.6180717243691
189,0.007740389402719087,8958.176,262.36549266292616
190,0.05419101196066678,10770.209,280.35967116580144
191,0.061101511069884984,4814.394,237.47861535737246
192,0.028470414704403837,1841.082,174.0561051135318
193,0.0034160855609955444,12169.678,286.610181336878
194,0.03648794363354149,2188.79,186.9764915454101
195,0.024785724181601132,2682.679,200.14551376806997
196,0.0666801139190547,21195.105,314.5380520559631
197,0.03153221091537804,3826.023,222.4452387789413
198,0.08434405710956398,25759.842,327.86853237678207
199,0.007248049509656154,13458.327,290.0525361854001
200,0.0912172050002862,10917.781,281.24967146502416
201,0.03276518489982207,5670.062,247.4040436343511
202,0.06731296067773908,25001.962,328.857151053377
203,0.05530056135789162,4268.888,229.0731413864848
204,0.04719906597581561,13795.25,291.4467301118891
205,0.03201601576153167,1422.913,163.7353349290052
206,0.01091211066424683,2942.312,203.7828865092077
207,0.0479350865270848,7298.697,261.9054010614547
208,0.039026464125034355,3056.086,209.6396159383342
209,0.024466643288333013,302.105,95.8476888144558
210,0.05083787897876793,5852.594,221.25050999907845
211,0.005905864896771555,22847.5,308.5038269865095
212,0.06103890147002559,5817.13,245.9084657503947
213,0.041630415780553535,5748.59,235.45796854167887
214,0.03809550670711211,1212.942,155.97426022731537
215,0.09374040384919133,32650.753,406.04946111460106
216,0.07216731300291224,11506.27,275.08808044536795
217,0.012273861652488283,1659.038,153.1322975943988
218,0.04001716327877083,19085.233,298.50555296080597
219,0.0015709149462047954,512.47,118.3213009956262
220,0.05460225044537456,5065.604,236.8830340366066
221,0.042837432175653715,3019.225,207.378857376661
222,0.045380573831392275,2737.527,199.42753975311064
223,0.006235985692157462,7280.121,257.5974944759235
224,0.06826598456645451,3167.955,207.1415855692963
225,0.021864786329480176,4806.38,234.70078726806648
226,0.029931764952664374,2170.734,184.4037963411554
227,0.05794649516831602,13357.453,285.53220104169225
228,0.04408284668596278,4868.036,229.8437055733657
229,0.056735926930093744,18364.839,301.11301891100203
230,0.004627358376546595,11802.268,283.75346583661087
231,0.07579543289730714,11201.413,281.55674659536345
232,0.005877067407832455,985.181,146.35433857459066
233,0.04454104614271495,1746.027,173.8723081006667
234,0.04322979871688391,2883.105,192.15210104355666
235,0.021049450135583892,9380.62,275.8232739566448
236,0.06300468681934072,5367.079,240.90329391154825
237,0.08638774866531473,35572.622,417.24194685224893
238,0.00454483578472337,2610.895,193.68047306807344
239,0.08088881836052568,18865.227,293.63975451540347
240,0.06771920415153529,21771.884,309.26474831957734
241,0.05192322743996376,3676.194,187.50028334798156
242,0.05454176674077856,6732.865,246.85700676435897
243,0.0804854234212086,19048.863,302.534294320693
244,0.009665974724288501,2616.916,196.09066509104431
245,0.0745439709570292,11923.861,286.6060124652963
246,0.0422394417248918,3080.762,204.94565296854353
247,0.009134518694124197,1267.529,154.82676083733008
248,0.004291920508048735,334.99,99.2266597163012
249,0.0456377532439636,9793.351,275.23085762800866
250,0.02248803323409341,5713.942,237.85457223109842
251,0.018726164224433992,497.632,112.87262413093255
252,0.09160032123572306,27920.244,339.18548973689406
253,0.012710705002151752,1602.057,169.50444736569838
254,0.0682421415932061,10644.946,281.6616736313587
255,0.028629066817942604,7970.205,266.32971876821523
256,0.05334827985064974,9086.988,272.1416576528537
257,0.05290468312128222,29857.428,347.35214217068057
258,0.023214438281136746,3871.066,219.16232782805417
259,0.042236950339676387,4448.883,230.84683912969112
260,0.03015660205293231,435.624,118.46508371988243
261,0.05760676890311339,8862.155,269.7153276615383
262,0.041668483881158354,5561.932,245.01989268684966
263,0.057792118992648696,2082.526,181.59075525790328
264,0.08609320805158223,28841.319,341.7244785179461
265,0.07918628994052275,13253.138,291.5214928500826
266,0.016802000495149953,767.559,136.96331875681597
267,0.023406192226414758,1453.717,155.41923735340603
268,0.08234732873403859,10483.71,271.4875918931021
269,0.03350118814159874,8429.542,267.2718646208812
270,0.05083787897876793,3683.424,221.25050999907845
271,0.05789706162049145,1970.145,180.21751214075684
272,0.03337064206755826,2785.878,199.25288706833055
273,0.0665886839234414,15772.121,296.2693837770704
274,0.057593605412291984,12026.099,286.64931946247395
275,0.028541192851026905,6397.979,252.08387740016937
276,0.029355115754349997,7873.599,265.5803449927971
277,0.009829963166640249,8429.252,266.63870531822687
278,0.06213524960898877,23045.47,310.17347357183786
279,0.03043585231535195,764.552,138.93531382749555
280,0.015195491484778507,5010.105,235.65408046984837
281,0.03721327164718712,5916.833,240.03493263363038
282,0.019117469914606573,653.877,132.79134575124166
283,0.0645941029733336,6089.96,251.46467800819707
284,0.0644628383663651,5426.253,242.23737523547766
285,0.009360049624814185,784.3,137.75762606482323
286,0.027095501979799867,2753.235,198.6174281617737
287,0.043490907942112855,5636.514,245.45455571982694
288,0.0700151165020017,13534.499,293.1015230537766
289,0.08741972946529483,33316.312,415.259789260629
290,0.06480325331437814,26584.824,329.91708441472736
291,0.054288481798450715,7606.031,254.0607856085249
292,0.08263762003669035,29125.627,332.70243091249057
293,0.016119701351358408,1414.64,162.95053919359037
294,0.04932991549421477,5734.565,243.7732486780762
295,0.02672517873792993,4278.574,225.9748230820006
296,0.00894527062935311,814.74,139.14265331180258
297,0.09187139463942322,31305.287,357.32821294526923
298,0.03511730574146902,1191.788,144.53117121504198
299,0.0037707710020594637,116.931,78.03372903756072
